"_index","agent.id","agent.ip","agent.name","data.sca.check.compliance.cis","data.sca.check.compliance.pci_dss","data.sca.check.compliance.tsc","data.sca.check.description","data.sca.check.id","data.sca.check.previous_result","data.sca.check.rationale","data.sca.check.registry","data.sca.check.remediation","data.sca.check.result","data.sca.check.title","data.sca.description","data.sca.failed","data.sca.file","data.sca.invalid","data.sca.passed","data.sca.policy","data.sca.policy_id","data.sca.scan_id","data.sca.score","data.sca.total_checks","data.sca.type","data.win.eventdata.authenticationPackageName","data.win.eventdata.binary","data.win.eventdata.data","data.win.eventdata.elevatedToken","data.win.eventdata.imagePath","data.win.eventdata.impersonationLevel","data.win.eventdata.ipAddress","data.win.eventdata.ipPort","data.win.eventdata.keyLength","data.win.eventdata.lmPackageName","data.win.eventdata.logonGuid","data.win.eventdata.logonProcessName","data.win.eventdata.logonType","data.win.eventdata.param1","data.win.eventdata.param2","data.win.eventdata.param3","data.win.eventdata.param4","data.win.eventdata.processId","data.win.eventdata.processName","data.win.eventdata.serviceName","data.win.eventdata.serviceType","data.win.eventdata.startType","data.win.eventdata.subjectDomainName","data.win.eventdata.subjectLogonId","data.win.eventdata.subjectUserName","data.win.eventdata.subjectUserSid","data.win.eventdata.targetDomainName","data.win.eventdata.targetLinkedLogonId","data.win.eventdata.targetLogonId","data.win.eventdata.targetUserName","data.win.eventdata.targetUserSid","data.win.eventdata.virtualAccount","data.win.eventdata.workstationName","data.win.system.channel","data.win.system.computer","data.win.system.eventID","data.win.system.eventRecordID","data.win.system.eventSourceName","data.win.system.keywords","data.win.system.level","data.win.system.message","data.win.system.opcode","data.win.system.processID","data.win.system.providerGuid","data.win.system.providerName","data.win.system.severityValue","data.win.system.systemTime","data.win.system.task","data.win.system.threadID","data.win.system.version","decoder.name","full_log",id,"input.type",location,"manager.name","rule.cis","rule.description","rule.firedtimes","rule.gdpr","rule.gpg13","rule.groups","rule.hipaa","rule.id","rule.info","rule.level","rule.mail","rule.mitre.id","rule.mitre.tactic","rule.mitre.technique","rule.nist_800_53","rule.pci_dss","rule.tsc","syscheck.arch","syscheck.changed_attributes","syscheck.event","syscheck.gid_after","syscheck.gname_after","syscheck.md5_after","syscheck.md5_before","syscheck.mode","syscheck.mtime_after","syscheck.mtime_before","syscheck.path","syscheck.sha1_after","syscheck.sha1_before","syscheck.sha256_after","syscheck.sha256_before","syscheck.size_after","syscheck.size_before","syscheck.uid_after","syscheck.uname_after","syscheck.value_name","syscheck.value_type","syscheck.win_perm_after.allowed","syscheck.win_perm_after.name",timestamp
"wazuh-alerts-4.x-2022.11.22",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Negotiate,"-","-","%%1842","-","%%1833","-","-",0,"-","{00000000-0000-0000-0000-000000000000}",Advapi,5,"-","-","-","-",0x2b0,"C:\\Windows\\System32\\services.exe","-","-","-",WORKGROUP,0x3e7,"1-ADMIN-MACHINE$","S-1-5-18","NT AUTHORITY",0x0,0x3e7,SYSTEM,"S-1-5-18","%%1843","-",Security,"1-admin-machine",4624,27756,"-",0x8020000000000000,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		1-ADMIN-MACHINE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b0
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,696,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing","AUDIT_SUCCESS","2022-11-22T01:20:40.9409006Z",12544,3976,2,"windows_eventchannel","-","1669080041.44061094",log,EventChannel,"s2g-siem-server","-","Windows logon success.",19,"IV_32.2","7.1, 7.2","windows, windows_security, authentication_success","164.312.b",60106,"-",3,false,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access","Valid Accounts","AC.7, AU.14","10.2.5","CC6.8, CC7.2, CC7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 02:20:41.610"
"wazuh-alerts-4.x-2022.11.22",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Negotiate,"-","-","%%1842","-","%%1833","-","-",0,"-","{00000000-0000-0000-0000-000000000000}",Advapi,5,"-","-","-","-",0x2b0,"C:\\Windows\\System32\\services.exe","-","-","-",WORKGROUP,0x3e7,"1-ADMIN-MACHINE$","S-1-5-18","NT AUTHORITY",0x0,0x3e7,SYSTEM,"S-1-5-18","%%1843","-",Security,"1-admin-machine",4624,27748,"-",0x8020000000000000,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		1-ADMIN-MACHINE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b0
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,696,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing","AUDIT_SUCCESS","2022-11-22T01:07:50.3157366Z",12544,4324,2,"windows_eventchannel","-","1669079271.37093538",log,EventChannel,"s2g-siem-server","-","Windows logon success.",6,"IV_32.2","7.1, 7.2","windows, windows_security, authentication_success","164.312.b",60106,"-",3,false,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access","Valid Accounts","AC.7, AU.14","10.2.5","CC6.8, CC7.2, CC7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 02:07:51.353"
"wazuh-alerts-4.x-2022.11.22",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2022-11-22T14:10:20Z, RulesEngine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Application,"1-admin-machine",16384,787,"Software Protection Platform Service",0x80000000000000,4,"""Successfully scheduled Software Protection service for re-start at 2022-11-22T14:10:20Z. Reason: RulesEngine.""",0,0,"{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156}","Microsoft-Windows-Security-SPP",INFORMATION,"2022-11-22T00:21:20.4604047Z",0,0,0,"windows_eventchannel","-","1669076480.12180393",log,EventChannel,"s2g-siem-server","-","Software protection service scheduled successfully.",3,"-","-","windows, windows_application","-",60642,"-",3,false,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 01:21:20.498"
"wazuh-alerts-4.x-2022.11.22",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Negotiate,"-","-","%%1842","-","%%1833","-","-",0,"-","{00000000-0000-0000-0000-000000000000}",Advapi,5,"-","-","-","-",0x2b0,"C:\\Windows\\System32\\services.exe","-","-","-",WORKGROUP,0x3e7,"1-ADMIN-MACHINE$","S-1-5-18","NT AUTHORITY",0x0,0x3e7,SYSTEM,"S-1-5-18","%%1843","-",Security,"1-admin-machine",4624,27723,"-",0x8020000000000000,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		1-ADMIN-MACHINE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b0
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,696,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing","AUDIT_SUCCESS","2022-11-22T00:20:44.3949398Z",12544,3976,2,"windows_eventchannel","-","1669076445.11860910",log,EventChannel,"s2g-siem-server","-","Windows logon success.",23,"IV_32.2","7.1, 7.2","windows, windows_security, authentication_success","164.312.b",60106,"-",3,false,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access","Valid Accounts","AC.7, AU.14","10.2.5","CC6.8, CC7.2, CC7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 01:20:45.435"
"wazuh-alerts-4.x-2022.11.22",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Negotiate,"-","-","%%1842","-","%%1833","-","-",0,"-","{00000000-0000-0000-0000-000000000000}",Advapi,5,"-","-","-","-",0x2b0,"C:\\Windows\\System32\\services.exe","-","-","-",WORKGROUP,0x3e7,"1-ADMIN-MACHINE$","S-1-5-18","NT AUTHORITY",0x0,0x3e7,SYSTEM,"S-1-5-18","%%1843","-",Security,"1-admin-machine",4624,27715,"-",0x8020000000000000,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		1-ADMIN-MACHINE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b0
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,696,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing","AUDIT_SUCCESS","2022-11-22T00:20:41.9838961Z",12544,3976,2,"windows_eventchannel","-","1669076442.11837167",log,EventChannel,"s2g-siem-server","-","Windows logon success.",22,"IV_32.2","7.1, 7.2","windows, windows_security, authentication_success","164.312.b",60106,"-",3,false,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access","Valid Accounts","AC.7, AU.14","10.2.5","CC6.8, CC7.2, CC7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 01:20:42.903"
"wazuh-alerts-4.x-2022.11.22",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Negotiate,"-","-","%%1842","-","%%1833","-","-",0,"-","{00000000-0000-0000-0000-000000000000}",Advapi,5,"-","-","-","-",0x2b0,"C:\\Windows\\System32\\services.exe","-","-","-",WORKGROUP,0x3e7,"1-ADMIN-MACHINE$","S-1-5-18","NT AUTHORITY",0x0,0x3e7,SYSTEM,"S-1-5-18","%%1843","-",Security,"1-admin-machine",4624,27711,"-",0x8020000000000000,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		1-ADMIN-MACHINE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b0
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,696,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing","AUDIT_SUCCESS","2022-11-22T00:20:41.8713244Z",12544,3976,2,"windows_eventchannel","-","1669076442.11829842",log,EventChannel,"s2g-siem-server","-","Windows logon success.",21,"IV_32.2","7.1, 7.2","windows, windows_security, authentication_success","164.312.b",60106,"-",3,false,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access","Valid Accounts","AC.7, AU.14","10.2.5","CC6.8, CC7.2, CC7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 01:20:42.897"
"wazuh-alerts-4.x-2022.11.22",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Negotiate,"-","-","%%1842","-","%%1833","-","-",0,"-","{00000000-0000-0000-0000-000000000000}",Advapi,5,"-","-","-","-",0x2b0,"C:\\Windows\\System32\\services.exe","-","-","-",WORKGROUP,0x3e7,"1-ADMIN-MACHINE$","S-1-5-18","NT AUTHORITY",0x0,0x3e7,SYSTEM,"S-1-5-18","%%1843","-",Security,"1-admin-machine",4624,27701,"-",0x8020000000000000,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		1-ADMIN-MACHINE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b0
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,696,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing","AUDIT_SUCCESS","2022-11-22T00:07:50.3012759Z",12544,3976,2,"windows_eventchannel","-","1669075671.4246974",log,EventChannel,"s2g-siem-server","-","Windows logon success.",6,"IV_32.2","7.1, 7.2","windows, windows_security, authentication_success","164.312.b",60106,"-",3,false,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access","Valid Accounts","AC.7, AU.14","10.2.5","CC6.8, CC7.2, CC7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 01:07:51.363"
"wazuh-alerts-4.x-2022.11.21",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2022-11-22T14:10:01Z, RulesEngine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Application,"1-admin-machine",16384,785,"Software Protection Platform Service",0x80000000000000,4,"""Successfully scheduled Software Protection service for re-start at 2022-11-22T14:10:01Z. Reason: RulesEngine.""",0,0,"{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156}","Microsoft-Windows-Security-SPP",INFORMATION,"2022-11-21T23:51:01.8775723Z",0,0,0,"windows_eventchannel","-","1669074661.765457194",log,EventChannel,"s2g-siem-server","-","Software protection service scheduled successfully.",5,"-","-","windows, windows_application","-",60642,"-",3,false,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 00:51:01.917"
"wazuh-alerts-4.x-2022.11.21",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Negotiate,"-","-","%%1842","-","%%1833","-","-",0,"-","{00000000-0000-0000-0000-000000000000}",Advapi,5,"-","-","-","-",0x2b0,"C:\\Windows\\System32\\services.exe","-","-","-",WORKGROUP,0x3e7,"1-ADMIN-MACHINE$","S-1-5-18","NT AUTHORITY",0x0,0x3e7,SYSTEM,"S-1-5-18","%%1843","-",Security,"1-admin-machine",4624,27690,"-",0x8020000000000000,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		1-ADMIN-MACHINE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b0
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,696,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing","AUDIT_SUCCESS","2022-11-21T23:42:47.9217606Z",12544,3976,2,"windows_eventchannel","-","1669074168.761011994",log,EventChannel,"s2g-siem-server","-","Windows logon success.",27,"IV_32.2","7.1, 7.2","windows, windows_security, authentication_success","164.312.b",60106,"-",3,false,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access","Valid Accounts","AC.7, AU.14","10.2.5","CC6.8, CC7.2, CC7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 00:42:48.959"
"wazuh-alerts-4.x-2022.11.21",023,"10.11.1.10","1-admin-machine","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",Negotiate,"-","-","%%1842","-","%%1833","-","-",0,"-","{00000000-0000-0000-0000-000000000000}",Advapi,5,"-","-","-","-",0x2b0,"C:\\Windows\\System32\\services.exe","-","-","-",WORKGROUP,0x3e7,"1-ADMIN-MACHINE$","S-1-5-18","NT AUTHORITY",0x0,0x3e7,SYSTEM,"S-1-5-18","%%1843","-",Security,"1-admin-machine",4624,27680,"-",0x8020000000000000,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		1-ADMIN-MACHINE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x2b0
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",0,696,"{54849625-5478-4994-a5ba-3e3b0328c30d}","Microsoft-Windows-Security-Auditing","AUDIT_SUCCESS","2022-11-21T23:20:40.9407637Z",12544,8932,2,"windows_eventchannel","-","1669072841.749133761",log,EventChannel,"s2g-siem-server","-","Windows logon success.",17,"IV_32.2","7.1, 7.2","windows, windows_security, authentication_success","164.312.b",60106,"-",3,false,T1078,"Defense Evasion, Persistence, Privilege Escalation, Initial Access","Valid Accounts","AC.7, AU.14","10.2.5","CC6.8, CC7.2, CC7.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Nov 22, 2022 @ 00:20:41.571"
